País,Ano,Litros,Valor,TempAr,Precipitacao,Inflação,PIB_Brasil_Trilhoes,PIB_RS_Trilhoes,USD BRL,ValorPorLitro
Guiana Francesa,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Guiana,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Guatemala,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Grécia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Gibraltar,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Gana,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
França,2013,6885.0,42256.0,17.2,0.8,5.91,5.332,0.332,2.15925,6.14
Finlândia,2013,36682.0,283114.0,17.2,0.8,5.91,5.332,0.332,2.15925,7.72
Filipinas,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Estônia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Granada,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Espanha,2013,1972980.0,3748940.0,17.2,0.8,5.91,5.332,0.332,2.15925,1.9
Estados Unidos,2013,245368.0,786556.0,17.2,0.8,5.91,5.332,0.332,2.15925,3.21
Congo,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
"Coreia, Republica Sul",2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Costa do Marfim,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Costa Rica,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Cuba,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Curaçao,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Croácia,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Comores,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Dominica,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
El Salvador,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Emirados Arabes Unidos,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Equador,2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
"Eslovaca, Republica",2013,0.0,0.0,17.2,0.8,5.91,5.332,0.332,2.15925,
Dinamarca,2013,17892.0,101915.0,17.2,0.8,5.91,5.332,0.332,2.15925,5.7
Montenegro,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Martinica,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Mauritânia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
México,2014,1521.0,24336.0,18.3,1.0,6.41,5.779,0.358,2.34355,16.0
Moçambique,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Namíbia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Países Baixos,2014,165289.0,773767.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.68
Nigéria,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Noruega,2014,7179.0,50464.0,18.3,1.0,6.41,5.779,0.358,2.34355,7.03
Nova Caledônia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Nova Zelândia,2014,2800.0,13675.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.88
Omã,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
"Marshall, Ilhas",2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Nicarágua,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Malta,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
India,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Malásia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Palau,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Indonésia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Irã,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Iraque,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Irlanda,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Itália,2014,604.0,2492.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.13
Malavi,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Jamaica,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Jordânia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Letônia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Líbano,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Libéria,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Luxemburgo,2014,8281.0,52400.0,18.3,1.0,6.41,5.779,0.358,2.34355,6.33
Macau,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Japão,2014,106426.0,401774.0,18.3,1.0,6.41,5.779,0.358,2.34355,3.78
Panamá,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Singapura,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Peru,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Ilhas Virgens,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Venezuela,2014,14.0,232.0,18.3,1.0,6.41,5.779,0.358,2.34355,16.57
Vanuatu,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Uruguai,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Tuvalu,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Turquia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Tunísia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Trinidade Tobago,2014,360.0,1600.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.44
Toquelau,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Togo,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
"Tcheca, República",2014,4500.0,35005.0,18.3,1.0,6.41,5.779,0.358,2.34355,7.78
Tanzânia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Taiwan (Formosa),2014,12519.0,67907.0,18.3,1.0,6.41,5.779,0.358,2.34355,5.42
Tailândia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Suriname,2014,6.0,19.0,18.3,1.0,6.41,5.779,0.358,2.34355,3.17
Suíça,2014,27933.0,231762.0,18.3,1.0,6.41,5.779,0.358,2.34355,8.3
Suécia,2014,10404.0,51057.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.91
Pitcairn,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Polônia,2014,30181.0,107957.0,18.3,1.0,6.41,5.779,0.358,2.34355,3.58
Porto Rico,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Portugal,2014,71544.0,79141.0,18.3,1.0,6.41,5.779,0.358,2.34355,1.11
Quênia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Reino Unido,2014,305807.0,1373747.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.49
Paraguai,2014,521847.0,908028.0,18.3,1.0,6.41,5.779,0.358,2.34355,1.74
República Dominicana,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
São Cristóvão e Névis,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
São Tomé e Príncipe,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
São Vicente e Granadinas,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Senegal,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Serra Leoa,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Suazilândia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Rússia,2014,190656.0,61440.0,18.3,1.0,6.41,5.779,0.358,2.34355,0.32
Vietnã,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Ilha de Man,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Hong Kong,2014,18130.0,63534.0,18.3,1.0,6.41,5.779,0.358,2.34355,3.5
China,2014,64040.0,455340.0,18.3,1.0,6.41,5.779,0.358,2.34355,7.11
Chile,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
"Cayman, Ilhas",2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Catar,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Canadá,2014,35082.0,226875.0,18.3,1.0,6.41,5.779,0.358,2.34355,6.47
Camarões,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Cabo Verde,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Bulgária,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Brasil,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Bósnia-Herzegovina,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Bolívia,2014,12534.0,18303.0,18.3,1.0,6.41,5.779,0.358,2.34355,1.46
Bermudas,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Benin,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Belice,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Barein,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Barbados,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Bangladesh,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Hungria,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Afeganistão,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
África do Sul,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
"Alemanha, República Democrática",2014,213348.0,761653.0,18.3,1.0,6.41,5.779,0.358,2.34355,3.57
Angola,2014,12182.0,23124.0,18.3,1.0,6.41,5.779,0.358,2.34355,1.9
Anguilla,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Chipre,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Antígua e Barbuda,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Arábia Saudita,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Argentina,2014,20385.0,95130.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.67
Aruba,2014,450.0,755.0,18.3,1.0,6.41,5.779,0.358,2.34355,1.68
Austrália,2014,6308.0,43709.0,18.3,1.0,6.41,5.779,0.358,2.34355,6.93
Áustria,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Bahamas,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Antilhas Holandesas,2014,4455.0,7169.0,18.3,1.0,6.41,5.779,0.358,2.34355,1.61
Cingapura,2014,541.0,3887.0,18.3,1.0,6.41,5.779,0.358,2.34355,7.18
Bélgica,2014,151320.0,704093.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.65
Colômbia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Filipinas,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Finlândia,2014,12960.0,94962.0,18.3,1.0,6.41,5.779,0.358,2.34355,7.33
França,2014,33755.0,167807.0,18.3,1.0,6.41,5.779,0.358,2.34355,4.97
Gana,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Gibraltar,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Granada,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Estônia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Grécia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Guiana,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Guiana Francesa,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Guine Bissau,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Guine Equatorial,2014,5646.0,11983.0,18.3,1.0,6.41,5.779,0.358,2.34355,2.12
Haiti,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
"Cocos (Keeling), Ilhas",2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Guatemala,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Estados Unidos,2014,222267.0,494216.0,18.3,1.0,6.41,5.779,0.358,2.34355,2.22
Honduras,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Costa Rica,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Comores,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Congo,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
"Coreia, Republica Sul",2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Costa do Marfim,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Espanha,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Croácia,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Cuba,2014,38875.0,43200.0,18.3,1.0,6.41,5.779,0.358,2.34355,1.11
Dinamarca,2014,3240.0,16871.0,18.3,1.0,6.41,5.779,0.358,2.34355,5.21
Dominica,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
El Salvador,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Emirados Arabes Unidos,2014,640.0,3381.0,18.3,1.0,6.41,5.779,0.358,2.34355,5.28
Equador,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
"Eslovaca, Republica",2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Curaçao,2014,0.0,0.0,18.3,1.0,6.41,5.779,0.358,2.34355,
Namíbia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Montenegro,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Panamá,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
México,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Mauritânia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Moçambique,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Nicarágua,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Palau,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Noruega,2015,1058.0,6021.0,18.7,0.8,10.67,5.996,0.382,3.1898,5.69
Nova Caledônia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Nova Zelândia,2015,809.0,3476.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.3
Omã,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Países Baixos,2015,44987.0,186464.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.14
Martinica,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Nigéria,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
"Marshall, Ilhas",2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Letônia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Malavi,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Malásia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Macau,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Luxemburgo,2015,2295.0,17358.0,18.7,0.8,10.67,5.996,0.382,3.1898,7.56
Libéria,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Líbano,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Jordânia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Japão,2015,31597.0,87853.0,18.7,0.8,10.67,5.996,0.382,3.1898,2.78
Jamaica,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Itália,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Irlanda,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Iraque,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Irã,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Indonésia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Malta,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Paraguai,2015,495428.0,741370.0,18.7,0.8,10.67,5.996,0.382,3.1898,1.5
India,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Pitcairn,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Vietnã,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Venezuela,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Vanuatu,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Uruguai,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Tuvalu,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Turquia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Tunísia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Trinidade Tobago,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Toquelau,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Togo,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
"Tcheca, República",2015,2297.0,15304.0,18.7,0.8,10.67,5.996,0.382,3.1898,6.66
Tanzânia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Taiwan (Formosa),2015,7200.0,23940.0,18.7,0.8,10.67,5.996,0.382,3.1898,3.32
Tailândia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Suriname,2015,453.0,713.0,18.7,0.8,10.67,5.996,0.382,3.1898,1.57
Suíça,2015,15872.0,85790.0,18.7,0.8,10.67,5.996,0.382,3.1898,5.41
Suécia,2015,1412.0,6404.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.54
Polônia,2015,11654.0,42781.0,18.7,0.8,10.67,5.996,0.382,3.1898,3.67
Porto Rico,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Portugal,2015,47736.0,42586.0,18.7,0.8,10.67,5.996,0.382,3.1898,0.89
Quênia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Reino Unido,2015,68382.0,308407.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.51
República Dominicana,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Peru,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Rússia,2015,47664.0,18240.0,18.7,0.8,10.67,5.996,0.382,3.1898,0.38
São Tomé e Príncipe,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
São Vicente e Granadinas,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Senegal,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Serra Leoa,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Singapura,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Suazilândia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
São Cristóvão e Névis,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Ilhas Virgens,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Ilha de Man,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Hungria,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Chipre,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
China,2015,47609.0,222866.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.68
Chile,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
"Cayman, Ilhas",2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Catar,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Canadá,2015,24547.0,118394.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.82
Camarões,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Cabo Verde,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Bulgária,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Brasil,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Bósnia-Herzegovina,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Bolívia,2015,10674.0,12990.0,18.7,0.8,10.67,5.996,0.382,3.1898,1.22
Bermudas,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Benin,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Belice,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Bélgica,2015,4473.0,26399.0,18.7,0.8,10.67,5.996,0.382,3.1898,5.9
Barein,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
África do Sul,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
"Alemanha, República Democrática",2015,10680.0,44780.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.19
Angola,2015,1908.0,17089.0,18.7,0.8,10.67,5.996,0.382,3.1898,8.96
Anguilla,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Antígua e Barbuda,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Antilhas Holandesas,2015,6660.0,10545.0,18.7,0.8,10.67,5.996,0.382,3.1898,1.58
Cingapura,2015,1116.0,2774.0,18.7,0.8,10.67,5.996,0.382,3.1898,2.49
Arábia Saudita,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Aruba,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Austrália,2015,7437.0,48011.0,18.7,0.8,10.67,5.996,0.382,3.1898,6.46
Áustria,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Bahamas,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Bangladesh,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Barbados,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Argentina,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
"Cocos (Keeling), Ilhas",2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Afeganistão,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Comores,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Colômbia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Hong Kong,2015,1229.0,7837.0,18.7,0.8,10.67,5.996,0.382,3.1898,6.38
Honduras,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Haiti,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Guine Equatorial,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Guine Bissau,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Guiana Francesa,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Guiana,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Guatemala,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Granada,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Gibraltar,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Gana,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
França,2015,1596.0,4749.0,18.7,0.8,10.67,5.996,0.382,3.1898,2.98
Finlândia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Filipinas,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Grécia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Estados Unidos,2015,195896.0,524109.0,18.7,0.8,10.67,5.996,0.382,3.1898,2.68
Estônia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
"Coreia, Republica Sul",2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Costa do Marfim,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Costa Rica,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Croácia,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Curaçao,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Dinamarca,2015,7080.0,29306.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.14
Cuba,2015,97965.0,108864.0,18.7,0.8,10.67,5.996,0.382,3.1898,1.11
Congo,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
El Salvador,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Emirados Arabes Unidos,2015,765.0,3740.0,18.7,0.8,10.67,5.996,0.382,3.1898,4.89
Equador,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
"Eslovaca, Republica",2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Espanha,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Dominica,2015,0.0,0.0,18.7,0.8,10.67,5.996,0.382,3.1898,
Namíbia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Mauritânia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
México,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Moçambique,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Montenegro,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Nicarágua,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Palau,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Noruega,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Nova Caledônia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Nova Zelândia,2016,504.0,9472.0,17.7,1.0,6.29,6.269,0.409,3.4607,18.79
Omã,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
